Date,basin_potet,basin_actet,basin_dprst_evap,basin_imperv_evap,basin_intcp_evap,basin_lakeevap,basin_perv_et,basin_snowevap,basin_swrad,basin_ppt,basin_pk_precip,basin_tmax,basin_tmin,basin_snowcov,basin_total_storage,basin_surface_storage,basin_dprst_volcl,basin_dprst_volop,basin_gwstor,basin_imperv_stor,basin_intcp_stor,basin_lake_stor,basin_pweqv,basin_soil_moist,basin_ssstor,basin_pref_stor,basin_slstor,basin_soil_rechr,basin_capwaterin,basin_dprst_seep,basin_gwin,basin_pref_flow_in,basin_recharge,basin_snowmelt,basin_soil_to_gw,basin_sz2gw,basin_gwsink,basin_prefflow,basin_slowflow,basin_hortonian,basin_dunnian,basin_stflow_in,basin_stflow_out,basin_gwflow,basin_dnflow,basin_gwstor_minarea_wb,basin_cfs,basin_gwflow_cfs,basin_sroff_cfs,basin_ssflow_cfs,runoff_cfs
year-month-day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,Langleys,inches/day,inches/day,degrees,degrees,fraction,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches,cfs,cfs,cfs,cfs,cfs
2012-02-08,6.5288,.0004,.0002,.0000,.0000,.0000,.0002,.0000,686.2725,.0000,.0000,24.0661,10.6797,.0000,.1831,.0048,.0000,.0048,.1766,.0000,.0000,.0000,.0000,.0000,.0017,.0017,.0000,.0000,.0002,.0001,.0071,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0013,.0014,.0013,.0070,.0000,2.5741,2.4697,.0000,.0006,6.4000
2012-02-09,6.5743,.0004,.0002,.0000,.0000,.0000,.0002,.0000,679.6463,.0000,.0000,25.2805,11.3875,.0000,.1815,.0045,.0000,.0045,.1754,.0000,.0000,.0000,.0000,.0000,.0016,.0016,.0000,.0000,.0002,.0001,.0070,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0013,.0013,.0013,.0069,.0000,2.5280,2.4261,.0000,.0004,6.0000
2012-02-10,6.4182,.0004,.0002,.0000,.0000,.0000,.0002,.0000,673.0400,.0000,.0000,25.1609,11.7727,.0000,.1798,.0042,.0000,.0042,.1742,.0000,.0000,.0000,.0000,.0000,.0014,.0014,.0000,.0000,.0002,.0001,.0070,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0013,.0013,.0013,.0069,.0000,2.4832,2.3832,.0000,.0003,6.0000
2012-02-11,5.8090,.0003,.0002,.0000,.0000,.0000,.0001,.0000,652.1832,.0000,.0000,23.4498,12.1879,.0000,.1783,.0040,.0000,.0040,.1731,.0000,.0000,.0000,.0000,.0000,.0013,.0013,.0000,.0000,.0001,.0001,.0069,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0012,.0013,.0012,.0068,.0000,2.4392,2.3418,.0000,.0003,6.0000
2012-02-12,5.0442,.0019,.0003,.0000,.0000,.0000,.0017,.0000,646.4720,.0043,.0016,21.4826,11.7868,.0000,.1794,.0053,.0000,.0043,.1719,.0000,.0011,.0000,.0000,.0000,.0021,.0021,.0000,.0000,.0017,.0001,.0068,.0012,.0001,.0016,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0012,.0013,.0012,.0068,.0000,2.3963,2.3020,.0002,.0003,6.0000
2012-02-13,5.0486,.0014,.0002,.0000,.0011,.0000,.0002,.0000,644.8824,.0000,.0000,21.5261,11.0294,.0000,.1768,.0040,.0000,.0040,.1708,.0000,.0000,.0000,.0000,.0000,.0019,.0019,.0000,.0000,.0002,.0001,.0068,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0012,.0012,.0012,.0067,.0000,2.3547,2.2636,.0000,.0003,6.0000
2012-02-14,5.3621,.0003,.0002,.0000,.0000,.0000,.0002,.0000,646.4968,.0000,.0000,22.5425,11.1152,.0000,.1752,.0038,.0000,.0038,.1697,.0000,.0000,.0000,.0000,.0000,.0017,.0017,.0000,.0000,.0002,.0001,.0067,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0012,.0012,.0012,.0066,.0000,2.3146,2.2265,.0000,.0002,6.0000
2012-02-15,5.3948,.0003,.0001,.0000,.0000,.0000,.0002,.0000,642.4956,.0000,.0000,22.7719,11.4600,.0000,.1738,.0036,.0000,.0036,.1686,.0000,.0000,.0000,.0000,.0000,.0016,.0016,.0000,.0000,.0002,.0001,.0067,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0012,.0012,.0012,.0066,.0000,2.2760,2.1908,.0000,.0002,6.4000
2012-02-16,5.0515,.0079,.0006,.0001,.0000,.0000,.0072,.0000,632.1308,.0190,.0040,22.5292,11.9526,.0000,.1838,.0118,.0000,.0054,.1676,.0000,.0064,.0000,.0000,.0000,.0044,.0044,.0000,.0000,.0072,.0001,.0067,.0036,.0001,.0040,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0011,.0012,.0011,.0065,.0000,2.2387,2.1570,.0012,.0006,6.4000
2012-02-17,4.5571,.0115,.0008,.0002,.0000,.0000,.0105,.0000,628.7783,.0248,.0057,21.3364,11.4923,.0000,.1959,.0214,.0000,.0081,.1666,.0000,.0133,.0000,.0000,.0000,.0079,.0079,.0000,.0000,.0105,.0002,.0067,.0049,.0002,.0057,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0011,.0012,.0011,.0065,.0000,2.2029,2.1254,.0021,.0012,6.4000
2012-02-18,4.7094,.0130,.0003,.0000,.0117,.0000,.0010,.0000,630.3821,.0005,.0000,20.6141,11.0717,.0000,.1823,.0095,.0000,.0077,.1657,.0000,.0017,.0000,.0000,.0000,.0072,.0072,.0000,.0000,.0010,.0002,.0066,.0001,.0002,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0011,.0011,.0011,.0065,.0000,2.1689,2.0951,.0000,.0008,6.4000
2012-02-19,5.3374,.0028,.0003,.0000,.0017,.0000,.0008,.0000,634.9728,.0000,.0000,22.4196,10.6427,.0000,.1784,.0073,.0000,.0073,.1647,.0000,.0000,.0000,.0000,.0000,.0064,.0064,.0000,.0000,.0008,.0001,.0066,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0011,.0011,.0011,.0064,.0000,2.1363,2.0659,.0000,.0007,6.4000
2012-02-20,4.6593,.0009,.0002,.0000,.0000,.0000,.0007,.0000,622.7162,.0000,.0000,20.8025,10.9533,.0000,.1764,.0069,.0000,.0069,.1638,.0000,.0000,.0000,.0000,.0000,.0057,.0057,.0000,.0000,.0007,.0001,.0065,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0011,.0011,.0011,.0064,.0000,2.1047,2.0377,.0000,.0007,6.0000
2012-02-21,5.6911,.0009,.0003,.0000,.0000,.0000,.0006,.0000,631.0206,.0000,.0000,23.0156,10.2968,.0000,.1744,.0064,.0000,.0064,.1629,.0000,.0000,.0000,.0000,.0000,.0051,.0051,.0000,.0000,.0006,.0001,.0065,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0011,.0011,.0011,.0063,.0000,2.0749,2.0106,.0000,.0006,6.0000
2012-02-22,5.8582,.0008,.0003,.0000,.0000,.0000,.0005,.0000,632.3276,.0000,.0000,23.8457,10.2962,.0000,.1726,.0060,.0000,.0060,.1619,.0000,.0000,.0000,.0000,.0000,.0046,.0046,.0000,.0000,.0005,.0001,.0064,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0011,.0011,.0011,.0063,.0000,2.0464,1.9843,.0000,.0005,6.0000
2012-02-23,2.9827,.0081,.0005,.0001,.0000,.0000,.0075,.0000,599.4662,.0186,.0045,18.6277,11.5641,.0000,.1819,.0138,.0000,.0079,.1611,.0000,.0059,.0000,.0000,.0000,.0071,.0071,.0000,.0000,.0075,.0002,.0064,.0037,.0002,.0045,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0010,.0011,.0010,.0063,.0000,2.0192,1.9595,.0011,.0009,6.0000
2012-02-24,4.9602,.0070,.0003,.0000,.0059,.0000,.0008,.0000,614.7536,.0000,.0000,20.9095,10.0537,.0000,.1739,.0074,.0000,.0074,.1602,.0000,.0000,.0000,.0000,.0000,.0063,.0063,.0000,.0000,.0008,.0002,.0064,.0000,.0002,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0010,.0011,.0010,.0062,.0000,1.9930,1.9356,.0000,.0007,6.0000
2012-02-25,4.1750,.0009,.0002,.0000,.0000,.0000,.0007,.0000,602.6721,.0000,.0000,19.3143,10.1268,.0000,.1720,.0071,.0000,.0071,.1593,.0000,.0000,.0000,.0000,.0000,.0056,.0056,.0000,.0000,.0007,.0001,.0063,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0010,.0010,.0010,.0062,.0000,1.9681,1.9124,.0000,.0006,6.0000
2012-02-26,5.5709,.0009,.0003,.0000,.0000,.0000,.0006,.0000,615.2977,.0000,.0000,23.5738,10.4152,.0000,.1701,.0066,.0000,.0066,.1585,.0000,.0000,.0000,.0000,.0000,.0050,.0050,.0000,.0000,.0006,.0001,.0063,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0010,.0010,.0010,.0062,.0000,1.9438,1.8899,.0000,.0005,6.0000
2012-02-27,5.5214,.0008,.0003,.0000,.0000,.0000,.0005,.0000,610.4043,.0000,.0000,22.7821,10.2690,.0000,.1684,.0062,.0000,.0062,.1576,.0000,.0000,.0000,.0000,.0000,.0045,.0045,.0000,.0000,.0005,.0001,.0063,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0010,.0010,.0010,.0061,.0000,1.9207,1.8681,.0000,.0005,6.0000
2012-02-28,4.5070,.0007,.0002,.0000,.0000,.0000,.0005,.0000,597.1379,.0000,.0000,19.3007,9.9679,.0000,.1667,.0059,.0000,.0059,.1567,.0000,.0000,.0000,.0000,.0000,.0041,.0041,.0000,.0000,.0005,.0001,.0062,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0010,.0010,.0010,.0061,.0000,1.8983,1.8469,.0000,.0004,6.0000
2012-02-29,4.8198,.0006,.0002,.0000,.0000,.0000,.0004,.0000,610.0731,.0000,.0000,18.3125,7.9378,.0000,.1651,.0056,.0000,.0056,.1559,.0000,.0000,.0000,.0000,.0000,.0036,.0036,.0000,.0000,.0004,.0001,.0062,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0010,.0010,.0010,.0061,.0000,1.8768,1.8263,.0000,.0004,6.0000
2012-03-01,6.0038,.0006,.0002,.0000,.0000,.0000,.0004,.0000,612.0880,.0000,.0000,25.7944,9.2635,.0000,.1635,.0052,.0000,.0052,.1550,.0000,.0000,.0000,.0000,.0000,.0033,.0033,.0000,.0000,.0004,.0001,.0061,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0010,.0010,.0010,.0060,.0000,1.8558,1.8063,.0000,.0004,5.7000
2012-03-02,5.8642,.0006,.0002,.0000,.0000,.0000,.0003,.0000,603.3069,.0000,.0000,25.4230,11.0133,.0000,.1620,.0049,.0000,.0049,.1542,.0000,.0000,.0000,.0000,.0000,.0029,.0029,.0000,.0000,.0003,.0001,.0061,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0010,.0009,.0060,.0000,1.8355,1.7868,.0000,.0003,5.7000
2012-03-03,5.8022,.0005,.0002,.0000,.0000,.0000,.0003,.0000,592.4260,.0000,.0000,25.4517,11.9867,.0000,.1606,.0046,.0000,.0046,.1533,.0000,.0000,.0000,.0000,.0000,.0026,.0026,.0000,.0000,.0003,.0001,.0060,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0010,.0009,.0059,.0000,1.8158,1.7679,.0000,.0003,5.7000
2012-03-04,5.4953,.0004,.0002,.0000,.0000,.0000,.0003,.0000,586.4916,.0000,.0000,24.5858,11.8482,.0000,.1592,.0043,.0000,.0043,.1525,.0000,.0000,.0000,.0000,.0000,.0024,.0024,.0000,.0000,.0003,.0001,.0060,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0010,.0009,.0059,.0000,1.7966,1.7494,.0000,.0003,6.0000
2012-03-05,4.6630,.0004,.0001,.0000,.0000,.0000,.0002,.0000,576.3423,.0000,.0000,21.4029,11.0806,.0000,.1579,.0041,.0000,.0041,.1517,.0000,.0000,.0000,.0000,.0000,.0021,.0021,.0000,.0000,.0002,.0001,.0060,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0009,.0059,.0000,1.7779,1.7315,.0000,.0002,6.0000
2012-03-06,5.3253,.0004,.0002,.0000,.0000,.0000,.0002,.0000,580.8710,.0000,.0000,23.2396,10.3455,.0000,.1567,.0039,.0000,.0039,.1509,.0000,.0000,.0000,.0000,.0000,.0019,.0019,.0000,.0000,.0002,.0001,.0059,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0009,.0058,.0000,1.7597,1.7141,.0000,.0002,6.0000
2012-03-07,5.8978,.0004,.0002,.0000,.0000,.0000,.0002,.0000,595.5468,.0000,.0000,27.2825,10.4181,.0000,.1554,.0036,.0000,.0036,.1500,.0000,.0000,.0000,.0000,.0000,.0017,.0017,.0000,.0000,.0002,.0001,.0059,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0009,.0058,.0000,1.7420,1.6972,.0000,.0002,3.5000
2012-03-08,5.4957,.0003,.0001,.0000,.0000,.0000,.0002,.0000,564.5732,.0000,.0000,25.9227,13.1001,.0000,.1542,.0034,.0000,.0034,.1492,.0000,.0000,.0000,.0000,.0000,.0016,.0016,.0000,.0000,.0002,.0001,.0058,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0009,.0058,.0000,1.7247,1.6807,.0000,.0002,3.2000
2012-03-09,5.4261,.0003,.0001,.0000,.0000,.0000,.0002,.0000,564.7831,.0000,.0000,24.6290,12.3587,.0000,.1530,.0032,.0000,.0032,.1484,.0000,.0000,.0000,.0000,.0000,.0014,.0014,.0000,.0000,.0002,.0001,.0058,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0009,.0057,.0000,1.7079,1.6647,.0000,.0002,3.2000
2012-03-10,4.2918,.0017,.0001,.0000,.0000,.0000,.0015,.0000,540.7514,.0032,.0027,22.7957,12.9176,.0000,.1537,.0038,.0000,.0036,.1476,.0000,.0002,.0000,.0000,.0000,.0023,.0023,.0000,.0000,.0015,.0001,.0058,.0012,.0001,.0027,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0009,.0057,.0000,1.6915,1.6491,.0000,.0001,3.5000
2012-03-11,4.8546,.0005,.0001,.0000,.0002,.0000,.0002,.0000,556.7908,.0000,.0000,22.1915,10.8554,.0000,.1522,.0034,.0000,.0034,.1468,.0000,.0000,.0000,.0000,.0000,.0020,.0020,.0000,.0000,.0002,.0001,.0057,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0009,.0057,.0000,1.6756,1.6340,.0000,.0001,3.5000
2012-03-12,4.8483,.0003,.0001,.0000,.0000,.0000,.0002,.0000,554.7352,.0000,.0000,22.2969,10.0179,.0000,.1511,.0032,.0000,.0032,.1460,.0000,.0000,.0000,.0000,.0000,.0018,.0018,.0000,.0000,.0002,.0001,.0057,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0009,.0056,.0000,1.6600,1.6193,.0000,.0001,3.2000
2012-03-13,5.1170,.0003,.0001,.0000,.0000,.0000,.0002,.0000,549.9176,.0000,.0000,23.6187,10.5217,.0000,.1499,.0030,.0000,.0030,.1452,.0000,.0000,.0000,.0000,.0000,.0016,.0016,.0000,.0000,.0002,.0001,.0057,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0009,.0008,.0056,.0000,1.6449,1.6050,.0000,.0001,3.2000
2012-03-14,5.3790,.0003,.0001,.0000,.0000,.0000,.0002,.0000,554.0194,.0000,.0000,25.9345,11.3837,.0000,.1488,.0029,.0000,.0029,.1444,.0000,.0000,.0000,.0000,.0000,.0015,.0015,.0000,.0000,.0002,.0001,.0056,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0009,.0008,.0056,.0000,1.6302,1.5911,.0000,.0001,3.2000
2012-03-15,5.0505,.0003,.0001,.0000,.0000,.0000,.0001,.0000,542.1224,.0000,.0000,24.9433,12.3831,.0000,.1477,.0027,.0000,.0027,.1437,.0000,.0000,.0000,.0000,.0000,.0013,.0013,.0000,.0000,.0001,.0001,.0056,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0009,.0008,.0055,.0000,1.6159,1.5775,.0000,.0001,3.2000
2012-03-16,4.4764,.0002,.0001,.0000,.0000,.0000,.0001,.0000,522.8055,.0000,.0000,21.9844,12.7184,.0000,.1466,.0026,.0000,.0026,.1429,.0000,.0000,.0000,.0000,.0000,.0012,.0012,.0000,.0000,.0001,.0001,.0056,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0055,.0000,1.6020,1.5644,.0000,.0001,3.2000
2012-03-17,4.2753,.0002,.0001,.0000,.0000,.0000,.0001,.0000,524.2087,.0000,.0000,21.0282,11.1056,.0000,.1456,.0024,.0000,.0024,.1421,.0000,.0000,.0000,.0000,.0000,.0011,.0011,.0000,.0000,.0001,.0000,.0055,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0055,.0000,1.5884,1.5516,.0000,.0001,3.2000
2012-03-18,4.5637,.0002,.0001,.0000,.0000,.0000,.0001,.0000,525.9819,.0000,.0000,21.7628,10.3058,.0000,.1446,.0023,.0000,.0023,.1413,.0000,.0000,.0000,.0000,.0000,.0010,.0010,.0000,.0000,.0001,.0000,.0055,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0054,.0000,1.5752,1.5391,.0000,.0001,3.2000
2012-03-19,4.4937,.0002,.0001,.0000,.0000,.0000,.0001,.0000,527.0580,.0000,.0000,20.6668,9.7236,.0000,.1436,.0022,.0000,.0022,.1406,.0000,.0000,.0000,.0000,.0000,.0009,.0009,.0000,.0000,.0001,.0000,.0055,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0054,.0000,1.5624,1.5270,.0000,.0001,3.2000
2012-03-20,4.3069,.0002,.0001,.0000,.0000,.0000,.0001,.0000,522.0882,.0000,.0000,20.9958,9.7000,.0000,.1427,.0021,.0000,.0021,.1398,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0000,.0000,.0001,.0000,.0054,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0054,.0000,1.5499,1.5151,.0000,.0001,3.2000
2012-03-21,4.4200,.0001,.0001,.0000,.0000,.0000,.0001,.0000,517.9484,.0000,.0000,21.6371,9.8883,.0000,.1418,.0020,.0000,.0020,.1391,.0000,.0000,.0000,.0000,.0000,.0007,.0007,.0000,.0000,.0001,.0000,.0054,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0054,.0000,1.5377,1.5036,.0000,.0000,3.2000
2012-03-22,4.8049,.0001,.0001,.0000,.0000,.0000,.0001,.0000,520.8639,.0000,.0000,23.6127,9.0261,.0000,.1408,.0019,.0000,.0019,.1383,.0000,.0000,.0000,.0000,.0000,.0006,.0006,.0000,.0000,.0001,.0000,.0054,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0053,.0000,1.5258,1.4924,.0000,.0000,3.2000
2012-03-23,4.5089,.0001,.0001,.0000,.0000,.0000,.0001,.0000,506.3721,.0000,.0000,22.1647,10.1543,.0000,.1399,.0018,.0000,.0018,.1376,.0000,.0000,.0000,.0000,.0000,.0006,.0006,.0000,.0000,.0001,.0000,.0053,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0053,.0000,1.5142,1.4814,.0000,.0000,3.2000
2012-03-24,4.3225,.0001,.0001,.0000,.0000,.0000,.0001,.0000,502.6315,.0000,.0000,20.9800,9.7386,.0000,.1390,.0017,.0000,.0017,.1368,.0000,.0000,.0000,.0000,.0000,.0005,.0005,.0000,.0000,.0001,.0000,.0053,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0053,.0000,1.5029,1.4707,.0000,.0000,3.2000
2012-03-25,4.1640,.0001,.0000,.0000,.0000,.0000,.0001,.0000,494.9959,.0000,.0000,19.7330,9.7122,.0000,.1382,.0016,.0000,.0016,.1361,.0000,.0000,.0000,.0000,.0000,.0005,.0005,.0000,.0000,.0001,.0000,.0053,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0052,.0000,1.4919,1.4602,.0000,.0000,3.2000
2012-03-26,4.6999,.0001,.0001,.0000,.0000,.0000,.0000,.0000,514.2438,.0000,.0000,22.8617,7.4857,.0000,.1373,.0015,.0000,.0015,.1353,.0000,.0000,.0000,.0000,.0000,.0004,.0004,.0000,.0000,.0000,.0000,.0052,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0052,.0000,1.4812,1.4500,.0000,.0000,3.2000
2012-03-27,4.7594,.0001,.0001,.0000,.0000,.0000,.0000,.0000,505.2658,.0000,.0000,24.1145,8.5337,.0000,.1364,.0014,.0000,.0014,.1346,.0000,.0000,.0000,.0000,.0000,.0004,.0004,.0000,.0000,.0000,.0000,.0052,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0052,.0000,1.4707,1.4400,.0000,.0000,3.2000
2012-03-28,4.5223,.0001,.0000,.0000,.0000,.0000,.0000,.0000,491.5474,.0000,.0000,22.7495,9.3931,.0000,.1356,.0014,.0000,.0014,.1339,.0000,.0000,.0000,.0000,.0000,.0003,.0003,.0000,.0000,.0000,.0000,.0052,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0052,.0000,1.4604,1.4303,.0000,.0000,3.2000
2012-03-29,4.5302,.0001,.0000,.0000,.0000,.0000,.0000,.0000,485.2993,.0000,.0000,23.7741,9.7306,.0000,.1348,.0013,.0000,.0013,.1332,.0000,.0000,.0000,.0000,.0000,.0003,.0003,.0000,.0000,.0000,.0000,.0052,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0008,.0008,.0008,.0051,.0000,1.4504,1.4207,.0000,.0000,3.2000
2012-03-30,4.4448,.0001,.0000,.0000,.0000,.0000,.0000,.0000,475.4857,.0000,.0000,24.4249,10.8286,.0000,.1339,.0012,.0000,.0012,.1324,.0000,.0000,.0000,.0000,.0000,.0003,.0003,.0000,.0000,.0000,.0000,.0051,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0008,.0007,.0051,.0000,1.4406,1.4113,.0000,.0000,3.2000
2012-03-31,4.2701,.0001,.0000,.0000,.0000,.0000,.0000,.0000,468.7747,.0000,.0000,25.7974,10.0455,.0000,.1331,.0012,.0000,.0012,.1317,.0000,.0000,.0000,.0000,.0000,.0003,.0003,.0000,.0000,.0000,.0000,.0051,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0008,.0007,.0051,.0000,1.4310,1.4022,.0000,.0000,3.2000
2012-04-01,4.2433,.0001,.0000,.0000,.0000,.0000,.0000,.0000,463.1232,.0000,.0000,23.3579,10.0284,.0000,.1323,.0011,.0000,.0011,.1310,.0000,.0000,.0000,.0000,.0000,.0002,.0002,.0000,.0000,.0000,.0000,.0051,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0008,.0007,.0050,.0000,1.4216,1.3932,.0000,.0000,3.2000
2012-04-02,3.9805,.0001,.0000,.0000,.0000,.0000,.0000,.0000,459.3717,.0000,.0000,22.6406,9.6286,.0000,.1316,.0011,.0000,.0011,.1303,.0000,.0000,.0000,.0000,.0000,.0002,.0002,.0000,.0000,.0000,.0000,.0050,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0007,.0007,.0050,.0000,1.4124,1.3844,.0000,.0000,2.8000
2012-04-03,3.9889,.0000,.0000,.0000,.0000,.0000,.0000,.0000,456.9897,.0000,.0000,21.1327,9.5231,.0000,.1308,.0010,.0000,.0010,.1296,.0000,.0000,.0000,.0000,.0000,.0002,.0002,.0000,.0000,.0000,.0000,.0050,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0007,.0007,.0050,.0000,1.4034,1.3757,.0000,.0000,3.2000
2012-04-04,3.6631,.0000,.0000,.0000,.0000,.0000,.0000,.0000,453.8265,.0000,.0000,18.8575,8.3409,.0000,.1300,.0010,.0000,.0010,.1289,.0000,.0000,.0000,.0000,.0000,.0002,.0002,.0000,.0000,.0000,.0000,.0050,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0007,.0007,.0050,.0000,1.3946,1.3673,.0000,.0000,3.2000
2012-04-05,4.1008,.0000,.0000,.0000,.0000,.0000,.0000,.0000,456.4431,.0000,.0000,21.8246,7.7798,.0000,.1292,.0009,.0000,.0009,.1282,.0000,.0000,.0000,.0000,.0000,.0002,.0002,.0000,.0000,.0000,.0000,.0050,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0007,.0007,.0049,.0000,1.3859,1.3589,.0000,.0000,3.2000
2012-04-06,4.2383,.0000,.0000,.0000,.0000,.0000,.0000,.0000,460.4136,.0000,.0000,23.4000,8.0593,.0000,.1285,.0009,.0000,.0009,.1275,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0000,.0049,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0007,.0007,.0049,.0000,1.3774,1.3507,.0000,.0000,3.2000
2012-04-07,4.1462,.0000,.0000,.0000,.0000,.0000,.0000,.0000,458.0670,.0000,.0000,22.8149,6.9967,.0000,.1277,.0008,.0000,.0008,.1268,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0000,.0049,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0007,.0007,.0049,.0000,1.3690,1.3427,.0000,.0000,3.2000
2012-04-08,3.6157,.0000,.0000,.0000,.0000,.0000,.0000,.0000,443.7337,.0000,.0000,20.1871,7.8198,.0000,.1270,.0008,.0000,.0008,.1261,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0000,.0049,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0007,.0007,.0007,.0049,.0000,1.3608,1.3348,.0000,.0000,3.2000
